employee_id,department,manager_id,review_status,rating,review_date,tenure_months,hire_type,location,high_potential_flag,promotion_recommended,gender,age,rating_label,education_level,job_level,contract_type,employment_type,performance_cycle,engagement_score,terminated,termination_date,review_timeliness
E1437,Sales,M254,Finalized,1,2024-12-12 14:04:28.762848,61,New Hire,Berlin,No,No,Non-Binary,57,Unsatisfactory,High School,Mid,Temporary,Full-Time,2023 H2,2.92,1,2024-11-03 14:04:28.769171,On Time
E1438,Marketing,M214,Finalized,4,2024-12-15 14:04:28.762849,11,New Hire,Sydney,No,No,Male,44,Exceeds Expectations,Master,Senior,Temporary,Full-Time,2024 H2,3.61,0,,On Time
E1439,Product,M214,In Progress,3,2024-09-10 14:04:28.762850,40,New Hire,Singapore,No,Yes,Male,33,Meets Expectations,Master,Entry,Permanent,Full-Time,2023 H2,4.9,0,,On Time
E1440,HR,M237,In Progress,5,2025-04-28 14:04:28.762851,104,Internal Transfer,Berlin,No,No,Female,39,Outstanding,Bachelor,Entry,Permanent,Full-Time,2024 H2,4.01,0,,On Time
E1441,Admin,M203,In Progress,2,2025-03-29 14:04:28.762852,93,Internal Transfer,Singapore,No,No,Female,58,Needs Improvement,Bachelor,Entry,Temporary,Full-Time,2024 H1,4.1,0,,On Time
E1442,Operations,M228,Finalized,5,2024-08-04 14:04:28.762853,102,Internal Transfer,Sydney,No,Yes,Male,45,Outstanding,Master,Entry,Permanent,Full-Time,2024 H1,2.9,0,,On Time
E1443,Admin,M218,Finalized,2,2025-03-09 14:04:28.762854,79,New Hire,New York,No,No,Male,39,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H1,1.63,0,,On Time
E1444,Admin,M246,Finalized,2,2025-05-26 14:04:28.762854,54,Internal Transfer,New York,No,Yes,Female,59,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.25,0,,On Time
E1445,Sales,M228,Finalized,2,2024-12-10 14:04:28.762855,8,New Hire,London,No,No,Female,44,Needs Improvement,High School,Senior,Permanent,Full-Time,2024 H2,4.98,0,,Late
E1446,Admin,M262,Not Started,2,2025-03-28 14:04:28.762856,60,New Hire,Berlin,Yes,No,Male,35,Needs Improvement,High School,Lead,Intern,Full-Time,2024 H1,4.98,0,,On Time
E1447,Marketing,M210,Submitted,2,2024-09-30 14:04:28.762857,50,Internal Transfer,Singapore,No,No,Female,52,Needs Improvement,Master,Entry,Permanent,Part-Time,2024 H2,2.07,0,,On Time
E1448,Marketing,M255,Finalized,3,2024-06-03 14:04:28.762858,5,Internal Transfer,Berlin,No,No,Female,49,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,2.18,0,,On Time
E1449,Operations,M225,Not Started,4,2024-06-18 14:04:28.762859,82,New Hire,Tokyo,No,No,Non-Binary,38,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2023 H2,4.83,0,,On Time
E1450,Finance,M255,In Progress,1,2024-08-07 14:04:28.762860,96,New Hire,New York,No,No,Male,47,Unsatisfactory,High School,Entry,Permanent,Full-Time,2023 H2,3.83,0,,On Time
E1451,Marketing,M255,In Progress,4,2024-07-28 14:04:28.762861,53,Rehire,New York,Yes,Yes,Female,53,Exceeds Expectations,High School,Senior,Permanent,Full-Time,2024 H1,4.13,0,,On Time
E1452,Engineering,M260,Submitted,5,2025-03-05 14:04:28.762862,68,Rehire,Sydney,No,No,Female,49,Outstanding,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.2,0,,Late
E1453,IT,M253,In Progress,5,2024-08-08 14:04:28.762863,79,New Hire,Tokyo,No,No,Male,40,Outstanding,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.43,1,2024-11-21 14:04:28.769173,On Time
E1454,Marketing,M219,Finalized,2,2024-08-04 14:04:28.762864,73,New Hire,Berlin,No,No,Male,57,Needs Improvement,Master,Mid,Permanent,Full-Time,2023 H2,4.5,0,,On Time
E1455,Product,M223,Submitted,4,2024-07-17 14:04:28.762865,57,New Hire,Sydney,No,Yes,Female,54,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2024 H2,3.41,1,2025-04-30 14:04:28.769174,On Time
E1456,Operations,M225,Submitted,4,2025-05-19 14:04:28.762866,94,New Hire,Sydney,No,No,Male,36,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.07,0,,On Time
E1457,Finance,M227,In Progress,1,2024-09-20 14:04:28.762867,81,New Hire,Singapore,No,No,Male,45,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2024 H2,1.62,1,2025-03-24 14:04:28.769175,On Time
E1458,HR,M239,Finalized,5,2024-10-24 14:04:28.762868,44,New Hire,New York,Yes,No,Male,59,Outstanding,Bachelor,Entry,Temporary,Full-Time,2024 H1,2.93,0,,Late
E1459,Operations,M226,Finalized,1,2024-12-17 14:04:28.762869,1,New Hire,Singapore,Yes,No,Female,30,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H1,4.03,0,,On Time
E1460,Operations,M228,Finalized,4,2025-03-29 14:04:28.762870,33,Rehire,Tokyo,No,No,Male,51,Exceeds Expectations,High School,Mid,Temporary,Full-Time,2024 H1,4.37,0,,On Time
E1461,IT,M210,Submitted,5,2025-05-27 14:04:28.762870,19,Internal Transfer,Singapore,No,No,Female,27,Outstanding,PhD,Mid,Permanent,Full-Time,2023 H2,4.97,1,2025-04-08 14:04:28.769177,Late
E1462,Analytics,M254,Submitted,4,2025-01-16 14:04:28.762871,73,New Hire,Singapore,No,Yes,Non-Binary,53,Exceeds Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H1,4.41,0,,On Time
E1463,Sales,M233,Finalized,5,2024-07-06 14:04:28.762872,62,New Hire,Singapore,No,No,Female,39,Outstanding,Bachelor,Senior,Temporary,Full-Time,2023 H2,4.13,0,,On Time
E1464,Sales,M216,Submitted,2,2025-05-18 14:04:28.762873,82,New Hire,Tokyo,No,No,Male,33,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2023 H2,2.93,0,,On Time
E1465,Marketing,M220,Submitted,2,2024-07-11 14:04:28.762874,35,Rehire,New York,No,No,Non-Binary,30,Needs Improvement,Master,Lead,Temporary,Full-Time,2023 H2,4.61,0,,On Time
E1466,Analytics,M226,Finalized,1,2024-10-25 14:04:28.762875,100,New Hire,Tokyo,No,Yes,Female,30,Unsatisfactory,High School,Lead,Temporary,Full-Time,2024 H2,4.44,0,,On Time
E1467,Finance,M213,Not Started,5,2024-07-01 14:04:28.762876,24,New Hire,Berlin,No,No,Male,28,Outstanding,Bachelor,Lead,Temporary,Full-Time,2023 H2,1.86,1,2024-01-12 14:04:28.769178,On Time
E1468,Sales,M209,Submitted,3,2025-05-08 14:04:28.762877,115,New Hire,Berlin,No,Yes,Male,43,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,4.7,0,,On Time
E1469,IT,M258,Finalized,1,2024-06-20 14:04:28.762878,84,Internal Transfer,London,No,Yes,Female,43,Unsatisfactory,Bachelor,Entry,Temporary,Full-Time,2023 H2,2.78,0,,On Time
E1470,Operations,M242,Submitted,5,2024-08-23 14:04:28.762879,106,New Hire,New York,Yes,No,Female,59,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.71,0,,On Time
E1471,Finance,M227,In Progress,1,2024-06-25 14:04:28.762880,33,New Hire,Berlin,No,No,Female,57,Unsatisfactory,Master,Senior,Permanent,Full-Time,2024 H1,4.9,0,,On Time
E1472,Product,M219,Submitted,3,2025-02-12 14:04:28.762881,35,New Hire,Berlin,No,Yes,Female,59,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.87,0,,On Time
E1473,HR,M209,Submitted,5,2025-05-16 14:04:28.762882,45,New Hire,Tokyo,No,No,Male,25,Outstanding,Master,Lead,Permanent,Full-Time,2024 H2,2.51,0,,On Time
E1474,Operations,M228,Submitted,2,2024-11-05 14:04:28.762883,101,New Hire,Singapore,Yes,Yes,Male,48,Needs Improvement,Bachelor,Lead,Permanent,Full-Time,2024 H2,1.91,0,,On Time
E1475,Legal,M210,In Progress,2,2024-06-22 14:04:28.762884,32,New Hire,New York,No,Yes,Female,38,Needs Improvement,High School,Mid,Permanent,Full-Time,2024 H1,4.36,0,,On Time
E1476,Product,M255,Submitted,2,2024-12-02 14:04:28.762885,109,New Hire,New York,Yes,No,Male,43,Needs Improvement,High School,Lead,Permanent,Full-Time,2024 H2,2.49,0,,On Time
E1477,Operations,M251,Submitted,2,2024-06-02 14:04:28.762886,13,New Hire,New York,No,No,Male,36,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2023 H2,2.83,0,,On Time
E1478,Engineering,M252,Submitted,4,2024-11-05 14:04:28.762887,51,Internal Transfer,Singapore,Yes,No,Male,51,Exceeds Expectations,Master,Lead,Intern,Full-Time,2024 H2,2.5,0,,On Time
E1479,Admin,M220,In Progress,5,2024-08-01 14:04:28.762888,97,Internal Transfer,Berlin,No,No,Female,29,Outstanding,High School,Mid,Permanent,Full-Time,2023 H2,1.78,0,,Late
E1480,HR,M245,In Progress,5,2025-02-06 14:04:28.762889,42,Rehire,Tokyo,No,No,Male,56,Outstanding,Bachelor,Senior,Intern,Part-Time,2024 H2,2.39,0,,On Time
E1481,Sales,M200,Finalized,4,2024-06-01 14:04:28.762890,12,Rehire,Berlin,No,No,Female,33,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H2,4.14,0,,On Time
E1482,HR,M262,Finalized,3,2024-08-12 14:04:28.762891,88,New Hire,Berlin,No,Yes,Female,37,Meets Expectations,Bachelor,Mid,Intern,Full-Time,2023 H2,4.3,0,,On Time
E1483,Finance,M226,In Progress,2,2024-08-12 14:04:28.762892,2,Rehire,Sydney,No,No,Male,39,Needs Improvement,Bachelor,Lead,Temporary,Full-Time,2024 H1,4.85,0,,On Time
E1484,Operations,M253,In Progress,4,2024-12-20 14:04:28.762893,50,New Hire,Berlin,No,No,Male,35,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,2.23,0,,Late
E1485,Analytics,M248,Finalized,2,2024-11-08 14:04:28.762894,102,Rehire,Tokyo,Yes,No,Male,43,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.09,0,,On Time
E1486,Finance,M201,Submitted,3,2024-06-22 14:04:28.762895,104,Rehire,Sydney,No,No,Female,29,Meets Expectations,Master,Mid,Permanent,Full-Time,2023 H2,1.65,0,,On Time
E1487,Product,M264,Submitted,3,2024-12-02 14:04:28.762896,45,New Hire,Berlin,No,No,Female,35,Meets Expectations,High School,Entry,Temporary,Full-Time,2024 H1,4.19,0,,On Time
E1488,Admin,M238,In Progress,2,2024-11-26 14:04:28.762897,84,Internal Transfer,London,No,No,Non-Binary,31,Needs Improvement,Master,Senior,Permanent,Full-Time,2024 H1,1.67,0,,On Time
E1489,Product,M236,Submitted,5,2024-07-03 14:04:28.762898,69,New Hire,London,No,Yes,Female,50,Outstanding,Bachelor,Mid,Permanent,Full-Time,2023 H2,4.07,0,,On Time
E1490,IT,M249,In Progress,1,2025-02-07 14:04:28.762899,77,New Hire,New York,No,No,Female,29,Unsatisfactory,High School,Mid,Permanent,Part-Time,2023 H2,2.68,0,,On Time
E1491,Sales,M204,Finalized,3,2025-03-07 14:04:28.762900,20,Internal Transfer,New York,Yes,No,Male,52,Meets Expectations,Master,Entry,Temporary,Full-Time,2024 H2,1.62,0,,On Time
E1492,Marketing,M237,Submitted,2,2025-05-20 14:04:28.762901,38,New Hire,Singapore,No,No,Male,52,Needs Improvement,Bachelor,Senior,Temporary,Part-Time,2023 H2,3.53,0,,On Time
E1493,Operations,M264,Finalized,5,2025-04-22 14:04:28.762901,41,New Hire,Tokyo,No,Yes,Male,51,Outstanding,Master,Mid,Permanent,Full-Time,2024 H2,3.35,1,2025-05-04 14:04:28.769181,Late
E1494,HR,M234,Not Started,2,2024-06-26 14:04:28.762902,40,New Hire,Sydney,No,Yes,Female,59,Needs Improvement,Master,Lead,Permanent,Full-Time,2023 H2,3.53,0,,On Time
E1495,Product,M239,In Progress,4,2025-01-28 14:04:28.762903,63,New Hire,New York,No,Yes,Female,47,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,4.09,0,,On Time
E1496,HR,M235,Not Started,2,2025-02-18 14:04:28.762904,8,Internal Transfer,New York,No,No,Female,45,Needs Improvement,Master,Entry,Temporary,Full-Time,2024 H1,1.77,0,,On Time
E1497,Finance,M235,Finalized,1,2025-05-26 14:04:28.762905,120,Rehire,New York,No,Yes,Female,49,Unsatisfactory,Bachelor,Lead,Permanent,Full-Time,2024 H1,3.79,0,,On Time
E1498,HR,M213,Finalized,2,2024-09-19 14:04:28.762906,113,Rehire,Singapore,No,Yes,Female,25,Needs Improvement,Master,Entry,Permanent,Full-Time,2024 H2,4.99,0,,On Time
E1499,Operations,M200,Submitted,1,2024-07-29 14:04:28.762907,58,Internal Transfer,Tokyo,No,No,Male,24,Unsatisfactory,High School,Mid,Temporary,Full-Time,2024 H2,3.66,1,2024-07-19 14:04:28.769182,On Time
E1500,Analytics,M246,Finalized,2,2024-11-26 14:04:28.762908,118,Internal Transfer,London,No,No,Male,52,Needs Improvement,Bachelor,Senior,Permanent,Full-Time,2024 H1,2.77,1,2024-04-11 14:04:28.769183,Late
E1501,Sales,M255,Submitted,4,2025-04-13 14:04:28.762909,111,New Hire,Tokyo,No,No,Female,59,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H2,4.12,1,2023-11-18 14:04:28.769184,On Time
E1502,Admin,M256,Finalized,2,2024-12-07 14:04:28.762910,24,New Hire,New York,No,No,Female,36,Needs Improvement,Bachelor,Entry,Temporary,Full-Time,2023 H2,3.54,1,2023-07-22 14:04:28.769185,On Time
E1503,Marketing,M206,Finalized,1,2025-03-08 14:04:28.762911,5,New Hire,Tokyo,No,Yes,Non-Binary,33,Unsatisfactory,High School,Senior,Permanent,Full-Time,2024 H1,3.16,0,,On Time
E1504,IT,M220,Submitted,5,2025-04-14 14:04:28.762912,30,Internal Transfer,London,No,No,Male,44,Outstanding,High School,Mid,Permanent,Full-Time,2024 H1,4.54,0,,On Time
E1505,Operations,M229,In Progress,3,2025-02-15 14:04:28.762913,59,Internal Transfer,Singapore,No,No,Male,53,Meets Expectations,Master,Lead,Permanent,Full-Time,2023 H2,4.4,0,,On Time
E1506,Product,M234,Submitted,2,2024-08-21 14:04:28.762914,49,New Hire,London,No,No,Male,48,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.55,0,,On Time
E1507,IT,M213,Not Started,4,2024-08-12 14:04:28.762915,120,Internal Transfer,Sydney,No,No,Female,59,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.79,0,,Late
E1508,Analytics,M221,Submitted,3,2025-05-23 14:04:28.762916,4,New Hire,New York,No,No,Male,37,Meets Expectations,Master,Entry,Permanent,Full-Time,2023 H2,4.72,0,,On Time
E1509,Admin,M216,Finalized,3,2024-12-24 14:04:28.762917,108,New Hire,Berlin,No,No,Female,56,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H2,2.25,0,,On Time
E1510,Sales,M227,In Progress,4,2024-12-25 14:04:28.762918,40,New Hire,Singapore,No,No,Female,53,Exceeds Expectations,High School,Entry,Permanent,Full-Time,2023 H2,3.36,0,,On Time
E1511,Product,M262,In Progress,3,2024-10-16 14:04:28.762919,98,New Hire,New York,No,No,Female,42,Meets Expectations,Master,Entry,Temporary,Full-Time,2023 H2,3.61,0,,On Time
E1512,HR,M240,Finalized,2,2024-11-17 14:04:28.762920,102,New Hire,Tokyo,No,No,Female,45,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,4.16,0,,On Time
E1513,Product,M220,In Progress,2,2024-10-10 14:04:28.762921,91,New Hire,Tokyo,No,No,Male,27,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.96,0,,On Time
E1514,IT,M255,Finalized,2,2024-09-13 14:04:28.762922,60,New Hire,Singapore,No,No,Female,22,Needs Improvement,Master,Mid,Permanent,Full-Time,2023 H2,4.72,0,,On Time
E1515,Operations,M221,Finalized,4,2024-08-02 14:04:28.762923,49,New Hire,Sydney,No,No,Female,42,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,4.29,0,,On Time
E1516,Operations,M217,Submitted,5,2024-08-07 14:04:28.762924,49,New Hire,London,No,No,Female,36,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.5,0,,On Time
E1517,HR,M234,Finalized,5,2025-02-26 14:04:28.762925,90,Internal Transfer,Singapore,No,No,Male,28,Outstanding,Bachelor,Entry,Permanent,Full-Time,2023 H2,4.95,0,,On Time
E1518,HR,M229,Submitted,4,2024-12-01 14:04:28.762926,80,Internal Transfer,Tokyo,No,No,Female,52,Exceeds Expectations,Master,Mid,Permanent,Full-Time,2024 H2,2.18,0,,On Time
E1519,Engineering,M232,Submitted,1,2024-09-20 14:04:28.762927,110,New Hire,London,No,No,Male,44,Unsatisfactory,High School,Entry,Permanent,Full-Time,2024 H2,4.57,0,,On Time
E1520,HR,M226,Submitted,1,2024-09-30 14:04:28.762928,60,New Hire,Tokyo,No,Yes,Female,43,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.61,0,,On Time
E1521,Sales,M238,Submitted,3,2025-04-15 14:04:28.762929,79,Internal Transfer,Sydney,No,No,Female,30,Meets Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H1,3.37,0,,On Time
E1522,Finance,M203,Finalized,1,2024-08-25 14:04:28.762930,29,New Hire,Singapore,No,No,Non-Binary,48,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2024 H2,2.31,0,,On Time
E1523,Finance,M202,Not Started,3,2025-05-18 14:04:28.762931,62,Internal Transfer,New York,No,No,Female,27,Meets Expectations,Master,Entry,Permanent,Full-Time,2023 H2,1.52,1,2024-08-10 14:04:28.769188,Late
E1524,IT,M219,Submitted,5,2025-03-07 14:04:28.762932,30,Internal Transfer,New York,No,No,Male,48,Outstanding,High School,Entry,Temporary,Full-Time,2023 H2,2.19,0,,On Time
E1525,Sales,M241,Submitted,4,2024-06-10 14:04:28.762933,85,New Hire,New York,No,No,Male,46,Exceeds Expectations,Bachelor,Entry,Temporary,Full-Time,2024 H1,4.06,0,,On Time
E1526,Marketing,M233,Submitted,1,2025-03-25 14:04:28.762934,77,New Hire,Berlin,No,No,Male,55,Unsatisfactory,High School,Mid,Permanent,Full-Time,2024 H1,4.91,0,,On Time
E1527,Sales,M231,Submitted,3,2024-06-22 14:04:28.762935,49,Internal Transfer,Berlin,Yes,No,Female,41,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,3.13,0,,Late
E1528,Operations,M208,Finalized,1,2024-10-19 14:04:28.762936,81,New Hire,London,Yes,No,Male,50,Unsatisfactory,Bachelor,Entry,Permanent,Part-Time,2024 H1,3.05,0,,On Time
E1529,Analytics,M235,Finalized,3,2024-08-30 14:04:28.762937,73,Internal Transfer,Sydney,No,No,Female,46,Meets Expectations,Master,Entry,Permanent,Full-Time,2023 H2,3.91,0,,On Time
E1530,Product,M211,Not Started,3,2024-10-24 14:04:28.762938,63,New Hire,London,No,Yes,Female,36,Meets Expectations,PhD,Senior,Temporary,Full-Time,2024 H2,2.93,0,,On Time
E1531,Finance,M245,Not Started,4,2024-09-11 14:04:28.762939,88,Internal Transfer,Singapore,No,Yes,Male,52,Exceeds Expectations,High School,Senior,Temporary,Full-Time,2024 H2,2.38,0,,On Time
E1532,Operations,M205,In Progress,4,2024-12-26 14:04:28.762940,89,Internal Transfer,Singapore,No,No,Male,48,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,1.9,0,,On Time
E1533,Finance,M254,Submitted,1,2024-07-02 14:04:28.762941,35,Internal Transfer,London,Yes,No,Female,30,Unsatisfactory,High School,Mid,Permanent,Full-Time,2024 H2,2.59,0,,On Time
E1534,Operations,M221,Submitted,4,2025-03-19 14:04:28.762942,92,Internal Transfer,Berlin,No,Yes,Non-Binary,28,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.95,0,,On Time
E1535,Analytics,M226,Submitted,2,2024-10-21 14:04:28.762943,2,Rehire,New York,No,No,Female,23,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.39,0,,On Time
E1536,Analytics,M230,Submitted,4,2024-09-20 14:04:28.762944,109,Internal Transfer,London,No,No,Female,42,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,1.83,0,,On Time
E1537,Finance,M225,Submitted,1,2025-03-13 14:04:28.762945,114,New Hire,Singapore,No,No,Female,40,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2023 H2,4.7,0,,On Time
E1538,Finance,M213,Not Started,1,2025-03-17 14:04:28.762946,88,Internal Transfer,London,No,No,Female,48,Unsatisfactory,Master,Entry,Permanent,Full-Time,2024 H2,4.42,0,,On Time
E1539,HR,M259,Finalized,5,2025-04-09 14:04:28.762947,94,Internal Transfer,Sydney,No,No,Male,35,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.31,0,,On Time
E1540,Sales,M211,Submitted,3,2025-01-31 14:04:28.762947,70,New Hire,London,No,No,Male,47,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.17,1,2024-03-04 14:04:28.769191,On Time
E1541,Analytics,M241,Finalized,5,2024-11-24 14:04:28.762948,17,New Hire,Singapore,No,No,Female,26,Outstanding,Master,Mid,Intern,Full-Time,2024 H1,2.36,1,2024-01-24 14:04:28.769192,On Time
E1542,Operations,M263,In Progress,4,2024-09-23 14:04:28.762949,27,New Hire,New York,Yes,No,Male,51,Exceeds Expectations,Master,Mid,Permanent,Full-Time,2024 H2,4.11,0,,On Time
E1543,Marketing,M219,Finalized,1,2024-06-30 14:04:28.762950,58,Internal Transfer,Berlin,No,No,Female,28,Unsatisfactory,High School,Entry,Intern,Full-Time,2024 H1,1.96,0,,On Time
E1544,Operations,M246,Submitted,2,2025-02-11 14:04:28.762951,22,New Hire,Sydney,No,No,Male,29,Needs Improvement,Master,Lead,Permanent,Full-Time,2024 H1,2.67,0,,Late
E1545,Finance,M239,Finalized,3,2024-06-24 14:04:28.762952,46,New Hire,Singapore,No,No,Male,39,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,1.92,1,2023-08-03 14:04:28.769193,On Time
E1546,Sales,M246,Submitted,5,2024-07-25 14:04:28.762953,81,New Hire,Tokyo,No,No,Male,40,Outstanding,High School,Entry,Permanent,Full-Time,2024 H1,3.61,0,,Late
E1547,Marketing,M231,Finalized,1,2025-05-24 14:04:28.762954,101,New Hire,Tokyo,No,No,Male,23,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H1,2.3,1,2023-09-07 14:04:28.769194,On Time
E1548,HR,M248,Finalized,3,2024-08-19 14:04:28.762955,107,New Hire,New York,No,No,Female,27,Meets Expectations,High School,Lead,Permanent,Full-Time,2024 H2,1.66,0,,On Time
E1549,Finance,M223,Finalized,5,2025-02-18 14:04:28.762956,104,New Hire,Berlin,No,No,Non-Binary,46,Outstanding,Master,Entry,Temporary,Part-Time,2023 H2,2.77,0,,On Time
E1550,HR,M232,Not Started,2,2024-12-14 14:04:28.762957,35,New Hire,Singapore,No,No,Female,26,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.78,0,,On Time
E1551,HR,M235,In Progress,5,2024-08-03 14:04:28.762958,12,New Hire,Tokyo,No,No,Female,50,Outstanding,High School,Lead,Temporary,Part-Time,2024 H2,1.7,0,,On Time
E1552,Analytics,M235,Finalized,5,2024-07-30 14:04:28.762959,26,New Hire,Sydney,No,No,Female,55,Outstanding,Master,Entry,Permanent,Full-Time,2024 H1,2.26,0,,On Time
E1553,Marketing,M237,Finalized,3,2025-02-26 14:04:28.762960,99,New Hire,Sydney,No,No,Male,40,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H2,4.85,0,,On Time
E1554,Product,M209,Finalized,4,2024-10-14 14:04:28.762961,38,Internal Transfer,Tokyo,No,No,Male,24,Exceeds Expectations,High School,Entry,Temporary,Full-Time,2024 H2,2.29,0,,On Time
E1555,Engineering,M258,Submitted,4,2024-07-29 14:04:28.762962,105,Internal Transfer,Sydney,No,No,Female,38,Exceeds Expectations,Master,Mid,Permanent,Full-Time,2024 H2,2.51,0,,On Time
E1556,Analytics,M242,Finalized,4,2025-03-10 14:04:28.762963,23,New Hire,New York,Yes,No,Female,28,Exceeds Expectations,Master,Lead,Permanent,Full-Time,2024 H1,3.54,0,,On Time
E1557,Admin,M244,Submitted,3,2025-03-13 14:04:28.762964,66,Internal Transfer,London,No,No,Male,49,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H2,4.75,0,,On Time
E1558,Sales,M210,Finalized,2,2025-01-02 14:04:28.762965,11,Rehire,New York,No,No,Female,52,Needs Improvement,Master,Mid,Temporary,Full-Time,2024 H1,2.89,0,,On Time
E1559,Admin,M253,Submitted,1,2024-09-21 14:04:28.762966,8,Internal Transfer,Sydney,No,No,Non-Binary,26,Unsatisfactory,Bachelor,Lead,Permanent,Full-Time,2024 H2,1.91,0,,On Time
E1560,HR,M254,Finalized,3,2024-09-04 14:04:28.762967,11,New Hire,Sydney,No,Yes,Female,42,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.64,0,,On Time
